"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","Cw1rxd","R8c4Qb","Jn12ke src","ah5Ghc","lcr4fd href","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Depok/data=!4m7!3m6!1s0x2e69eb696ae40e81:0xabe6b13161c51b5e!8m2!3d-6.4127362!4d106.8213485!16s%2Fg%2F11ts388gb9!19sChIJgQ7kamnraS4RXhvFYTGx5qs?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang Depok","5,0","(11)","Psikolog","·","Ruko Verbena - Gapura Office, Jl. Boulevard Grand Depok City No.9 Komplek V","Tutup","· Buka Sen pukul 08.00","·","0812-1345-8601","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Maaf ini untuk biaya nya kisaran berapa ya min maaf sebelumnya trimakasih""","http://www.praktekpsikolog.com/","","Rute"
"https://www.google.com/maps/place/Psikolog+Bandung+%28Magnaka+Psikologi+3%29/data=!4m7!3m6!1s0x2e68e70c22b1e925:0x7051702be9f90fac!8m2!3d-6.9245759!4d107.6088512!16s%2Fg%2F11vf4xjxlr!19sChIJJemxIgznaC4RrA_56StwUXA?authuser=0&hl=id&rclk=1","Psikolog Bandung (Magnaka Psikologi 3)","4,8","(17)","Psikolog","·","Jl. Pasundan No.49, RT.003/RW.004","Tutup","· Buka Sen pukul 09.00","·","0811-1510-900","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nyaman,","https://www.psikologbandung.com/","","Rute"
"https://www.google.com/maps/place/Psikiater+Anak+dan+Remaja+Dr.+dr.+Suzy+Yusna+Dewi+SPKJ+%28K%29+Mars/data=!4m7!3m6!1s0x2e698da325f2cc8b:0x97cb674c331a4985!8m2!3d-6.2443539!4d106.9917415!16s%2Fg%2F11vr5n5kj2!19sChIJi8zyJaONaS4RhUkaM0xny5c?authuser=0&hl=id&rclk=1","Psikiater Anak dan Remaja Dr. dr. Suzy Yusna Dewi SPKJ (K) Mars","4,7","(47)","Psikiater","·","Ruko sentra niaga Kalimalang, blok b6 No.7, RT.001/RW.005","Tutup","· Buka Sen pukul 15.00","·","0812-9183-9309","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokternya baik rekomendasi buat ayah bunda jika ingin berkonsultasi""","","",""
"https://www.google.com/maps/place/Grahita+Indonesia+Cianjur/data=!4m7!3m6!1s0x2e68536708bd982d:0x12e38dbb34930726!8m2!3d-6.7930061!4d107.1629113!16s%2Fg%2F11f6ks0690!19sChIJLZi9CGdTaC4RJgeTNLuN4xI?authuser=0&hl=id&rclk=1","Grahita Indonesia Cianjur","4,7","(33)","Psikolog","","·","Tutup","· Buka Sen pukul 09.00","","0896-6124-6494","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aku juga pernah kesitu""","","",""
"https://www.google.com/maps/place/Layanan+Psikologi+Astagina+Praptama/data=!4m7!3m6!1s0x2e698e14252e6409:0x93672196670a81b2!8m2!3d-6.278616!4d107.0256973!16s%2Fg%2F1q6b4p56p!19sChIJCWQuJRSOaS4RsoEKZ5YhZ5M?authuser=0&hl=id&rclk=1","Layanan Psikologi Astagina Praptama","4,9","(56)","Psikolog","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Griya Timur Indah Raya Blok A3 No.28","0816-1773-3333","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus, ramah dan terarah semoga lebih baik lg untuk kedepannya""","http://www.astaginapraptama.com/","","Rute"
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Tangsel/data=!4m7!3m6!1s0x2e69fb3684a4dc97:0xe7db686810dd90b7!8m2!3d-6.2552112!4d106.7084556!16s%2Fg%2F11j5ydrpcr!19sChIJl9ykhDb7aS4Rt5DdEGho2-c?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang Tangsel","4,8","(85)","Psikoterapis","·","Jl. Utama Puri Bintaro Hijau Kel No.6 Blok C1","Buka","· Tutup pukul 22.00","·","(021) 27563512","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan ramah bangat...
Sangat membantu sekali""","http://www.praktekpsikolog.com/","","Rute"
"https://www.google.com/maps/place/KLIKPSIKOLOG/data=!4m7!3m6!1s0x2e69eef96fd3e205:0x446594fabed91fce!8m2!3d-6.4191752!4d106.8326996!16s%2Fg%2F11csbnx3c1!19sChIJBeLTb_nuaS4Rzh_ZvvqUZUQ?authuser=0&hl=id&rclk=1","KLIKPSIKOLOG","5,0","(54)","Psikolog Anak","·","Grand Depok City, Cluster Anggrek 2 Blok H8 no 1","Tutup","· Buka Sen pukul 08.00","·","0811-1182-412","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semua hal tentang tumbuh kembang anak di periksa dengan baik dan detil.""","http://klikpsikolog.com/","","Rute"
"https://www.google.com/maps/place/Little+Butterfly/data=!4m7!3m6!1s0x2e698dce1d0f612d:0xcf59218bf207d6e5!8m2!3d-6.2536002!4d106.9406882!16s%2Fg%2F11whprtlg_!19sChIJLWEPHc6NaS4R5dYH8oshWc8?authuser=0&hl=id&rclk=1","Little Butterfly","5,0","(69)","Psikolog","·","Komplek Ruko Maya Persada Regency 1, Jl. Lampiri Raya No.B3, RT.004/RW.002","Buka","· Tutup pukul 19.00","·","0811-1007-8800","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekomen sih untuk bermain, konsul","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Artika+Mulyaning+Tyas,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2e69b3f116f6102b:0xb11ea8a11e71395a!8m2!3d-6.7012882!4d107.0561689!16s%2Fg%2F11rrs9y148!19sChIJKxD2FvGzaS4RWjlxHqGoHrE?authuser=0&hl=id&rclk=1","Praktek Psikolog Artika Mulyaning Tyas, M.Psi, Psikolog","4,9","(8)","Psikolog","·","","Tutup","· Buka Sab pukul 09.00","·","0877-3881-0859","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aman keren terpercaya dan handal serta kerahasiaan klien terjamjn pasti""","","",""
"https://www.google.com/maps/place/Ibunda.id+-+Konseling+Bandung/data=!4m7!3m6!1s0x2e68e73d087cbc11:0xadca5e22743da547!8m2!3d-6.9116495!4d107.6669586!16s%2Fg%2F11sdk5xyc6!19sChIJEbx8CD3naC4RR6U9dCJeyq0?authuser=0&hl=id&rclk=1","Ibunda.id - Konseling Bandung","4,9","(58)","Psikolog","·","Jl. Tanjungsari Asri Tengah No.4","Tutup","· Buka Sen pukul 10.00","·","0819-1523-7935","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""love this place <3 psikolog2nya sangat membantu""","https://ibunda.id/","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog+Anisa+Rahmawati/data=!4m7!3m6!1s0x2e69c4557715d473:0xc39a5d0e6c9ed26e!8m2!3d-6.5856635!4d106.7715347!16s%2Fg%2F11b6d2v2jc!19sChIJc9QVd1XEaS4RbtKebA5dmsM?authuser=0&hl=id&rclk=1","Praktek Psikolog Anisa Rahmawati","4,3","(4)","Psikiater","·","CQ7C+PJM, Jl. Sindang Barang Pengkolan, RT.02/RW.12","","","","0812-8785-513","","Rute","","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+-+Hana+S.Psi+M.Psi+Psikolog+Cht/data=!4m7!3m6!1s0x2e69978be21192a1:0x54165d94d82be916!8m2!3d-6.4499952!4d107.0421859!16s%2Fg%2F11sbd0797h!19sChIJoZIR4ouXaS4RFukr2JRdFlQ?authuser=0&hl=id&rclk=1","Praktek Psikolog - Hana S.Psi M.Psi Psikolog Cht","5,0","(5)","Psikolog","·","Perum Citra Indah Cluster Bukit Alamanda V2 no 6","Buka","· Tutup pukul 22.00","·","0877-1449-3762","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan disini sangat profesional dan membantu.""","","",""
"https://www.google.com/maps/place/Thinkplus+Psikologi+-+Kalimantan/data=!4m7!3m6!1s0x2df14794f1433129:0xa77ee0c556222a3f!8m2!3d-1.2233943!4d116.8830289!16s%2Fg%2F11g2_2k4sf!19sChIJKTFD8ZRH8S0RPyoiVsXgfqc?authuser=0&hl=id&rclk=1","Thinkplus Psikologi - Kalimantan","4,9","(284)","Psikolog","·","Jl. Sepinggan Pratama No.6 Blok D1","Buka","· Tutup pukul 17.00","·","0853-4625-5395","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus, staf ramah, mudah dalam menjelaskan, tempat nyaman 👍""","http://thinkpluspsikologi.com/","","Rute"
"https://www.google.com/maps/place/Eva+Sadrina/data=!4m7!3m6!1s0x2e68e43f33ab06bd:0xdd4f32987126ad93!8m2!3d-6.8743283!4d107.5539586!16s%2Fg%2F11b62t6709!19sChIJvQarMz_kaC4Rk60mcZgyT90?authuser=0&hl=id&rclk=1","Eva Sadrina","4,6","(21)","Psikolog","·","Jl. Cihanjuang No.D47 Ruko Duta Regency","Tutup","· Buka pukul 10.00","·","0812-2360-925","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selain konsultasi, dibantu juga dengan terapi kalo tiba2 overthinking.""","","",""
"https://www.google.com/maps/place/Hemasti+Psikologi/data=!4m7!3m6!1s0x2e69776ed835ab5d:0x7583d54a6988bb9d!8m2!3d-6.330998!4d107.303331!16s%2Fg%2F11t6nc_y9v!19sChIJXas12G53aS4RnbuIaUrVg3U?authuser=0&hl=id&rclk=1","Hemasti Psikologi","4,8","(55)","Psikolog","·","M893+J84, Jl. Perum Puri","","","","0821-1600-0645","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan sangat baik untuk tes iq, terima kasih Hemasti sudah membantu 😍""","","",""
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Cibinong/data=!4m7!3m6!1s0x2e69c1cd214d097f:0x8c3a5b60140faea!8m2!3d-6.474092!4d106.8636386!16s%2Fg%2F11tnwcms18!19sChIJfwlNIc3BaS4R6vpAAbalwwg?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang Cibinong","5,0","(1)","Psikolog","·","Ruko Imperium Park Blok, Jl. Raya Mayor Oking Jaya Atmaja No.63","Tutup","· Buka Sen pukul 08.00","·","0812-1345-8601","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dan ramah layanannya juga bagus tempat nya bikin nyaman""","http://www.praktekpsikolog.com/kontak","","Rute"
"https://www.google.com/maps/place/Poliklinik+Psikiatri+dan+Psikosomatis/data=!4m7!3m6!1s0x2e69eea616179ccb:0xd84ee23ceb587826!8m2!3d-6.370215!4d106.813364!16s%2Fg%2F11bw4dh1yx!19sChIJy5wXFqbuaS4RJnhY6zziTtg?authuser=0&hl=id&rclk=1","Poliklinik Psikiatri dan Psikosomatis","4,4","(5)","Rumah Sakit","·","Jl. K.H.M. Usman No.168","Buka","· Tutup pukul 23.59","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apakah ada kontak yang bisa di hubungi untuk appointment?tks""","","",""
"https://www.google.com/maps/place/HANABITA+Sawangan+Praktik+Psikolog+dan+Pusat+Terapi+Tumbuh+Kembang+Anak/data=!4m7!3m6!1s0x2e69ef3c0ab7b279:0x72580e15afc9c509!8m2!3d-6.3678294!4d106.7544025!16s%2Fg%2F11cn17ykqf!19sChIJebK3CjzvaS4RCcXJrxUOWHI?authuser=0&hl=id&rclk=1","HANABITA Sawangan Praktik Psikolog dan Pusat Terapi Tumbuh Kembang Anak","5,0","(32)","Psikolog","·","Jl. Raya Pahlawan No.86","Buka","· Tutup pukul 17.00","·","0877-8828-3336","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat terapi yg homy untuk toddler.""","http://www.hanabita.com/","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog+Indonesia+Cabang+Tarumajaya+Bekasi/data=!4m7!3m6!1s0x2e6a2133b9b55605:0x2a3f3465fdacd6f5!8m2!3d-6.1198048!4d107.0072668!16s%2Fg%2F11vqk_2d14!19sChIJBVa1uTMhai4R9das_WU0Pyo?authuser=0&hl=id&rclk=1","Praktek Psikolog Indonesia Cabang Tarumajaya Bekasi","5,0","(3)","Psikolog","·","Ruko Celtic Segara City, blok RSC.18 No.08","Buka","· Tutup pukul 22.00","·","0878-8718-4585","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak, nyaman, luas, atas dan bawah ada kamar mandinya.""","https://praktekpsikolog.com/","","Rute"
"https://www.google.com/maps/place/Praktik+Psikologi+Tenny+Septiani+Rachman,+M.Psi/data=!4m7!3m6!1s0x2e69e95278e31275:0xea37995b76cd7941!8m2!3d-6.4045931!4d106.8015308!16s%2Fg%2F11sm8tw71v!19sChIJdRLjeFLpaS4RQXnNdluZN-o?authuser=0&hl=id&rclk=1","Praktik Psikologi Tenny Septiani Rachman, M.Psi","5,0","(14)","Psikolog","·","Hasanah Town House, Jl. Wadas Raya","Tutup","· Buka Sen pukul 12.00","·","0856-9746-7330","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Disini bisa pake BPJS kah""","","",""
"https://www.google.com/maps/place/Bliss,+Happiness+Clinic+%28Klinik+Psikologi%29/data=!4m7!3m6!1s0x2e69931a3e21966b:0x18776e0613051f84!8m2!3d-6.3652404!4d106.9581324!16s%2Fg%2F11rjz92nkp!19sChIJa5YhPhqTaS4RhB8FEwZudxg?authuser=0&hl=id&rclk=1","Bliss, Happiness Clinic (Klinik Psikologi)","5,0","(5)","Klinik Kesehatan Mental","·","Ruko Fresh Market, Jl. Boulevard Kota Wisata","Tutup","· Buka pukul 10.00","·","0852-1716-5786","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya nyaman, stafnya ramah, terimakasih bliss happiness clinic""","","",""
"https://www.google.com/maps/place/ASHA+Growth/data=!4m7!3m6!1s0x2e699b677aae7c49:0xe86d4bad76590038!8m2!3d-6.2924664!4d107.1708633!16s%2Fg%2F11mvnz6_5p!19sChIJSXyuemebaS4ROABZdq1Lbeg?authuser=0&hl=id&rclk=1","ASHA Growth","5,0","(39)","Psikolog","·","Monroe Tower lt. Dasar, Jl. KH. C. Noor, Kav c5E","Tutup","· Buka Sen pukul 09.00","·","0812-3133-4001","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Penjelasan yang diberikan juga jelas, empatik, dan mudah dipahami.""","http://instagram.com/asha.growth","","Rute"
"https://www.google.com/maps/place/Praktik+Yulia+Irawati,+M.Psi.,+Psikolog+%28Psikolog%29/data=!4m7!3m6!1s0x2e6853f06f72fdc9:0xf350745ec1d062dd!8m2!3d-6.8127032!4d107.129725!16s%2Fg%2F11khwwqmqk!19sChIJyf1yb_BTaC4R3WLQwV50UPM?authuser=0&hl=id&rclk=1","Praktik Yulia Irawati, M.Psi., Psikolog (Psikolog)","4,6","(9)","Psikolog","·","54PH+WV9, Jl. Ir. H. Juanda","","","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dok saya mau konsultasi anak saya bisa minta info jam praktek nya ?""","","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Resty/data=!4m7!3m6!1s0x2e69c51b2fb9a92d:0x9d2ddf1da31a9d6e!8m2!3d-6.6161765!4d106.7803026!16s%2Fg%2F11s8pjl587!19sChIJLam5LxvFaS4Rbp0aox3fLZ0?authuser=0&hl=id&rclk=1","Praktik Psikolog Resty","5,0","(15)","Psikoterapis","·","9QMJ+G48, Cluster Citra park, Kebun Raya Residence, RT.03/RW.02","Tutup","· Buka Sen pukul 08.00","·","0813-8900-5059","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rutin menanyakan kondisi kliennya setelah sesi konseling.""","","",""
"https://www.google.com/maps/place/Anahata+Layanan+Psikologi+%28Sarijadi%29/data=!4m7!3m6!1s0x2e68e69c562086db:0x57a9495e28cdffdb!8m2!3d-6.8750399!4d107.5780663!16s%2Fg%2F11g71d1pnq!19sChIJ24YgVpzmaC4R2__NKF5JqVc?authuser=0&hl=id&rclk=1","Anahata Layanan Psikologi (Sarijadi)","4,5","(23)","Psikolog Anak","·","Jl. Sariasih II No.22","Tutup","· Buka Sen pukul 09.00","·","0821-3868-1319","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""dengan sabar n penuh kasih sayang mendampingi putri kami.""","https://www.anahatapsikologi.co.id/","","Rute"
"https://www.google.com/maps/place/Yayasan+Psikolog+Cahaya+Bunda+Balikpapan/data=!4m7!3m6!1s0x2df146e46d1cd7a1:0xb1854140a712d81f!8m2!3d-1.277655!4d116.8349238!16s%2Fg%2F1hm69x7q0!19sChIJodccbeRG8S0RH9gSp0BBhbE?authuser=0&hl=id&rclk=1","Yayasan Psikolog Cahaya Bunda Balikpapan","4,9","(62)","Klinik Kesehatan Mental","·","Jl. Jenderal Sudirman, Ruko Bandar No.Blok B14","Tutup","· Buka Sen pukul 08.00","·","0812-4107-2185","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alhamdulillah setelah terapi disini, anak saya mengalami kemajuan.""","http://cahayabundabalikpapan.blogspot.com/","","Rute"
"https://www.google.com/maps/place/PIP+Unpad+-+PT+Pijar+Integra+Psikologi+Unpad/data=!4m7!3m6!1s0x2e68e648c0671f7f:0x95c7502f7121870d!8m2!3d-6.8696642!4d107.6205271!16s%2Fg%2F1hc49cxl6!19sChIJfx9nwEjmaC4RDYchcS9Qx5U?authuser=0&hl=id&rclk=1","PIP Unpad - PT Pijar Integra Psikologi Unpad","4,4","(112)","Psikolog","·","Jl. Ir. H. Juanda No.438-B","Tutup","· Buka Sen pukul 09.00","","","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Penjelasan psikolognya mudah dipahami dan membantu.""","https://www.pipunpad.id/","","Rute"
"https://www.google.com/maps/place/AMG+CLINIC+-+Klinik+Tumbuh+Kembang+Anak+%26+Klinik+Psikologi/data=!4m7!3m6!1s0x2e69f3008bbf20db:0x122afaa3fd37967d!8m2!3d-6.2544662!4d106.8661273!16s%2Fg%2F12mm854jj!19sChIJ2yC_iwDzaS4RfZY3_aP6KhI?authuser=0&hl=id&rclk=1","AMG CLINIC - Klinik Tumbuh Kembang Anak & Klinik Psikologi","4,9","(256)","Psikolog","·","Jl. Mesjid Bend. II No.54, RT.2/RW.7","Buka","· Tutup pukul 17.00","·","0851-0140-3939","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya bagus, hasil cepat,","http://amgclinic.co.id/","","Rute"
"https://www.google.com/maps/place/Audentia+Mind+Medcare+Alam+Sutera+%7C+Klinik+Psikologi,+Psikiatri,+%26+Terapi+Stimulasi+Kognitif/data=!4m7!3m6!1s0x2e69fbde9157f4c5:0x7555b1891cce94a5!8m2!3d-6.2425741!4d106.6537198!16s%2Fg%2F11d_ytp169!19sChIJxfRXkd77aS4RpZTOHImxVXU?authuser=0&hl=id&rclk=1","Audentia Mind Medcare Alam Sutera | Klinik Psikologi, Psikiatri, & Terapi Stimulasi Kognitif","4,8","(182)","Psikolog","·","Jl. Alam Sutera Town Center, Jl. Alam Sutera Boulevard No.35 Blok C10","Tutup","· Buka pukul 10.00","·","0877-8165-8181","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yg perlu layanan","http://www.audentiamind.com/","","Rute"
"https://www.google.com/maps/place/Praktek+Psikolog+Dianda+Azani/data=!4m7!3m6!1s0x2e69f3c1d04ad941:0x3afcfa32761ba269!8m2!3d-6.2540911!4d106.8455826!16s%2Fg%2F11h2hjrfx_!19sChIJQdlK0MHzaS4RaaIbdjL6_Do?authuser=0&hl=id&rclk=1","Praktek Psikolog Dianda Azani","5,0","(15)","Psikolog","·","Jl. Duren Tiga Indah IV No.G 23 A, RT.5/RW.7","Buka","· Tutup pukul 17.00","·","0878-7051-9230","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus banget""","http://www.azanidianda.com/","","Rute"
"https://www.google.com/maps/place/Layanan+Psikologi+Ruang+Mekar+Azlia/data=!4m7!3m6!1s0x2e69edb537cd3a23:0x4307440c26e9cbaf!8m2!3d-6.372592!4d106.8552917!16s%2Fg%2F11h5fx97l9!19sChIJIzrNN7XtaS4Rr8vpJgxEB0M?authuser=0&hl=id&rclk=1","Layanan Psikologi Ruang Mekar Azlia","5,0","(34)","Psikolog","·","Jl. Raya Duta Pelni No.14","Tutup","· Buka Sel pukul 09.00","·","0811-1430-255","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat terapi anak yang tenang dan tidak harus waiting list.""","https://www.instagram.com/ruangmekar.azlia/","","Rute"
"https://www.google.com/maps/place/Konsultasi+Psikologi/data=!4m7!3m6!1s0x2e68e7bc27891291:0xffd5d0854027f8b4!8m2!3d-6.9013102!4d107.6413571!16s%2Fg%2F11b66k5l3v!19sChIJkRKJJ7znaC4RtPgnQIXQ1f8?authuser=0&hl=id&rclk=1","Konsultasi Psikologi","4,2","(6)","Psikolog","·","Jl. Bekamin No.18","Tutup","· Buka Sen pukul 08.00","·","(022) 7230425","","Rute","","","","",""
"https://www.google.com/maps/place/Dr.+Kartidjo,+Sp.KJ/data=!4m7!3m6!1s0x2e6f50aba6a6adb5:0x7c0617b821db0352!8m2!3d-7.3144666!4d108.2295942!16s%2Fg%2F1pzrjpxk7!19sChIJta2mpqtQby4RUgPbIbgXBnw?authuser=0&hl=id&rclk=1","Dr. Kartidjo, Sp.KJ","4,0","(26)","Psikiater","·","Jl. Mohamad Hatta No.208","Tutup","· Buka Sen pukul 16.00","·","(0265) 313938","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""untuk konsul pertama dikenakan biaya brpa ya min""","","",""
"https://www.google.com/maps/place/Tree%27s+Consulting,+Child+Psychologist+Erika+H.B.,+S.Psi,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2e68e96e68bed36d:0x872cfa8c42a817cd!8m2!3d-6.9569058!4d107.5966214!16s%2Fg%2F11h02wrlbj!19sChIJbdO-aG7paC4RzReoQoz6LIc?authuser=0&hl=id&rclk=1","Tree's Consulting, Child Psychologist Erika H.B., S.Psi, M.Psi, Psikolog","4,7","(29)","Psikolog","·","Jl. Antamaya No.6","Tutup","· Buka Sen pukul 08.00","·","0821-2981-3338","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat terapinya nyaman dan sangat bersih.""","https://instagram.com/treesconsulting?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D","","Rute"
"https://www.google.com/maps/place/Mentari+Anakku+%28Klinik+Psikologi+dan+Pusat+Terapi+Anak%29/data=!4m7!3m6!1s0x2e69f0928d07c835:0x3d733c75b1186c61!8m2!3d-6.2493888!4d106.7448259!16s%2Fg%2F11b7q5_9ys!19sChIJNcgHjZLwaS4RYWwYsXU8cz0?authuser=0&hl=id&rclk=1","Mentari Anakku (Klinik Psikologi dan Pusat Terapi Anak)","5,0","(134)","Psikolog Anak","·","·","Buka","· Tutup pukul 17.00","Kav. 258, Jl. H. Adam Malik Jl. Komp. Kemlu, RT.007/RW.8","(021) 73882115","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""terapisnya juga ramah, baik dan berpengalaman,
sukses terus untuk mentari""","http://www.mentarianakku.com/","","Rute"
"https://www.google.com/maps/place/Semarang+Hipnoterapi+Psikolog+Dewasa+dan+Anak+-+Ihfan+N+Saputro,+M.Psi.,+Psikolog+-+Binar+Kalbu+Psikologi/data=!4m7!3m6!1s0x2e708b224fb1dbd3:0xf5111ba557183b60!8m2!3d-6.9952975!4d110.3866674!16s%2Fg%2F11cmrxx4yl!19sChIJ09uxTyKLcC4RYDsYV6UbEfU?authuser=0&hl=id&rclk=1","Semarang Hipnoterapi Psikolog Dewasa dan Anak - Ihfan N Saputro, M.Psi., Psikolog - Binar Kalbu Psikologi","5,0","(875)","Psikolog","·","Jl. WR. Supratman X No.27, RT.01/RW.12","Buka","· Tutup pukul 20.00","·","0895-3599-47727","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terapisnya baik, mengengarkan semua cerita dr awal sampai selesai.""","http://binarkalbu.id/","","Rute"
"https://www.google.com/maps/place/SolFEd+Psikolog+Mumtaz/data=!4m7!3m6!1s0x2e6ee10a5a01dc47:0x5e2070d89eddd99c!8m2!3d-6.7058383!4d108.5083685!16s%2Fg%2F11pd0l_zbh!19sChIJR9wBWgrhbi4RnNndnthwIF4?authuser=0&hl=id&rclk=1","SolFEd Psikolog Mumtaz","5,0","(19)","Psikoterapis","·","Jl. Raya Kedawung No.99 B","Tutup","· Buka Sen pukul 13.00","·","0819-1139-3949","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya bagus, fast respon, tim psikolognya asik.""","","",""
"https://www.google.com/maps/place/Keping+Psychology+%28Praktik+Psikolog+Larasati+Ayu+Pidari%29/data=!4m7!3m6!1s0x2e68c4ba132947df:0xd2ec116aa0465ad3!8m2!3d-6.9496482!4d107.7630357!16s%2Fg%2F11f39ntywv!19sChIJ30cpE7rEaC4R01pGoGoR7NI?authuser=0&hl=id&rclk=1","Keping Psychology (Praktik Psikolog Larasati Ayu Pidari)","4,7","(3)","Psikolog","·","·","Tutup","· Buka Sen pukul 09.00","Jl. Rancaekek No No.KM 20","0813-2123-8289","","Rute","","","","",""
"https://www.google.com/maps/place/Klinik+Utama+Tanaya+%26+Apotik+Tanaya/data=!4m7!3m6!1s0x2e68e64f9e4d0efb:0xa783ecad4515a2fd!8m2!3d-6.899775!4d107.611085!16s%2Fg%2F1hc46h3wb!19sChIJ-w5Nnk_maC4R_aIVRa3sg6c?authuser=0&hl=id&rclk=1","Klinik Utama Tanaya & Apotik Tanaya","3,9","(51)","Klinik Medis","·","·","Tutup","· Buka Sen pukul 08.00","Jl. Sulanjana No.11A","(022) 4224634","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Akses nya mudah dijangkau, pelayanan sangat baik dan fasilitas lengkap.""","","",""
"https://www.google.com/maps/place/QUANTUM+HIPNOTERAPI+BANDUNG/data=!4m7!3m6!1s0x2e68e908134e126d:0x9ebcb3f55483866f!8m2!3d-6.9751505!4d107.6453105!16s%2Fg%2F11jw_6yvzn!19sChIJbRJOEwjpaC4Rb4aDVPWzvJ4?authuser=0&hl=id&rclk=1","QUANTUM HIPNOTERAPI BANDUNG","5,0","(105)","Psikolog","·","·","","","cluster cressida, Cherry Field / Matahari Land No.168 A","","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan bagus,","https://linktr.ee/Klinik_QuantumHipnoterapi","","Rute"
"https://www.google.com/maps/place/Praktek+Dokter+SpKj+Bandung/data=!4m7!3m6!1s0x2e68e90b2f6b5ea3:0xa8c9590e98fdd91f!8m2!3d-6.9421112!4d107.5921602!16s%2Fg%2F11l1ff41tg!19sChIJo15rLwvpaC4RH9n9mA5Zyag?authuser=0&hl=id&rclk=1","Praktek Dokter SpKj Bandung","4,1","(10)","Dokter","·","Apotek Nayaka, Jl. Raya Kopo No.287 Lt 2","Buka","· Tutup pukul 00.00","·","0821-1652-5266","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Maaf mau tanya apakah bisa melayani pasien gangguan cemas""","","",""
